"12","Brett Ratner","Action | Adventure | Sci-Fi | Thriller","Patrick Stewart","Hugh Jackman","Halle Berry","104 mins.","6.8"
"13","George Miller","Animation | Comedy | Family | Music","Warren Coleman","Elijah Wood","Brittany Murphy","108 mins.","6.5"
"14","Alfonso Cuarón","Drama | Sci-Fi | Thriller","Julianne Moore","Clive Owen","Chiwetel Ejiofor","109 mins.","7.9"
"15","Neil Burger","Drama | Mystery | Romance | Thriller","Edward Norton","Jessica Biel","Paul Giamatti","110 mins.","7.6"
"16","Justin Lin","Action | Crime | Drama | Thriller","Lucas Black","Zachery Ty Bryan","Shad Moss","104 mins.","6.0"
"17","Andy Fickman","Comedy | Romance","Amanda Bynes","Laura Ramsey","Channing Tatum","105 mins.","6.4"
"18","Gabriele Muccino","Biography | Drama","Will Smith","Thandie Newton","Jaden Smith","117 mins.","7.9"
"19","David Bowers","Animation | Adventure | Comedy | Family","Sam Fell","Hugh Jackman","Kate Winslet","85 mins.","6.7"
"20","Jessica Bendinger","Comedy | Drama | Sport","Missy Peregrym","Jeff Bridges","Vanessa Lengies","103 mins.","6.4"
"21","Betty Thomas","Comedy | Romance","Jesse Metcalfe","Ashanti","Arielle Kebbel","89 mins.","5.8"
"22","Larry Charles","Comedy","Sacha Baron Cohen","Ken Davitian","Luenell","84 mins.","7.3"
"23","Tom Tykwer","Crime | Drama | Fantasy","Ben Whishaw","Dustin Hoffman","Alan Rickman","147 mins.","7.5"
"24","Joe Carnahan","Action | Crime | Drama | Thriller","Jeremy Piven","Ryan Reynolds","Ray Liotta","109 mins.","6.7"
"25","Adam McKay","Action | Comedy | Sport","Will Ferrell","John C. Reilly","Sacha Baron Cohen","108 mins.","6.6"
"26","Sofia Coppola","Biography | Drama | History","Kirsten Dunst","Jason Schwartzman","Rip Torn","123 mins.","6.4"
"27","Frank Marshall","Adventure | Drama | Family","Paul Walker","Jason Biggs","Bruce Greenwood","120 mins.","7.3"
"28","Nick Cassavetes","Biography | Crime | Drama","Emile Hirsch","Justin Timberlake","Anton Yelchin","122 mins.","6.9"
"29","Mike Judge","Adventure | Comedy | Sci-Fi | Thriller","Luke Wilson","Maya Rudolph","Dax Shepard","84 mins.","6.5"
"30","Michael Lembeck","Adventure | Comedy | Family | Fantasy","Tim Allen","Martin Short","Elizabeth Mitchell","97 mins.","4.6"
"31","Christophe Gans","Horror | Mystery","Radha Mitchell","Laurie Holden","Sean Bean","125 mins.","6.6"
"32","Wolfgang Petersen","Action | Adventure | Drama | Thriller","Richard Dreyfuss","Kurt Russell","Emmy Rossum","98 mins.","5.6"
"33","Alexandre Aja","Horror | Thriller","Ted Levine","Kathleen Quinlan","Dan Byrd","107 mins.","6.4"
"34","Robert De Niro","Drama | History | Thriller","Matt Damon","Angelina Jolie","Robert De Niro","167 mins.","6.7"
"35","Stephen Frears","Biography | Drama","Helen Mirren","Michael Sheen","James Cromwell","103 mins.","7.4"
"36","Darren Aronofsky","Drama | Sci-Fi","Hugh Jackman","Rachel Weisz","Sean Patrick Thomas","96 mins.","7.3"
"37","Ericson Core","Biography | Drama | Sport","Mark Wahlberg","Greg Kinnear","Elizabeth Banks","105 mins.","7.1"
"38","Tony Scott","Action | Sci-Fi | Thriller","Denzel Washington","Paula Patton","Jim Caviezel","126 mins.","7.0"
"39","Renny Harlin","Action | Fantasy | Horror | Thriller","Steven Strait","Sebastian Stan","Toby Hemingway","97 mins.","5.3"
"40","Peyton Reed","Comedy | Drama | Romance","Jennifer Aniston","Vince Vaughn","Jon Favreau","106 mins.","5.8"
"41","Paul McGuigan","Crime | Drama | Mystery | Thriller","Josh Hartnett","Ben Kingsley","Morgan Freeman","110 mins.","7.8"
"42","Catherine Hardwicke","Drama | Family","Keisha Castle-Hughes","Shohreh Aghdashloo","Oscar Isaac","101 mins.","6.7"
"43","Tarsem Singh","Adventure | Drama | Fantasy","Lee Pace","Catinca Untaru","Justine Waddell","117 mins.","7.9"
"44","Steve Pink","Comedy","Justin Long","Jonah Hill","Blake Lively","93 mins.","6.5"
"45","David R. Ellis","Action | Thriller","Samuel L. Jackson","Julianna Margulies","Nathan Phillips","105 mins.","5.6"
"46","David Zucker","Comedy | Horror","Anna Faris","Regina Hall","Craig Bierko","83 mins.","5.1"
"47","Kevin Macdonald","Biography | Drama | History","James McAvoy","Forest Whitaker","Gillian Anderson","121 mins.","7.7"
"48","Jared Hess","Comedy | Family | Sport","Jack Black","Ana de la Reguera","Héctor Jiménez","92 mins.","5.7"
"49","Todd Field","Drama | Romance","Kate Winslet","Jennifer Connelly","Patrick Wilson","136 mins.","7.6"
"50","Bill Condon","Drama | Music | Musical","Beyoncé Knowles","Jamie Foxx","Eddie Murphy","130 mins.","6.5"
"1","Florian Henckel von Donnersmarck","Drama | Thriller","Ulrich Mühe","Martina Gedeck","Sebastian Koch","137 mins.","8.5"
"2","Spike Lee","Crime | Drama | Mystery | Thriller","Denzel Washington","Clive Owen","Jodie Foster","129 mins.","7.6"
"3","Ridley Scott","Comedy | Drama | Romance","Russell Crowe","Abbie Cornish","Albert Finney","117 mins.","6.9"
"4","Frank Coraci","Comedy | Drama | Fantasy | Romance","Adam Sandler","Kate Beckinsale","Christopher Walken","107 mins.","6.4"
"5","Edward Zwick","Adventure | Drama | Thriller","Leonardo DiCaprio","Djimon Hounsou","Jennifer Connelly","143 mins.","8.0"
"6","Shawn Levy","Action | Adventure | Comedy | Family | Fantasy","Ben Stiller","Carla Gugino","Ricky Gervais","108 mins.","6.4"
"7","Andrew Davis","Action | Adventure | Drama","Kevin Costner","Ashton Kutcher","Sela Ward","139 mins.","6.8"
"8","Stefen Fangmeier","Action | Adventure | Family | Fantasy","Ed Speleers","Sienna Guillory","Jeremy Irons","104 mins.","5.1"
"9","Anne Fletcher","Crime | Drama | Music | Romance","Channing Tatum","Jenna Dewan Tatum","Damaine Radcliff","104 mins.","6.5"
"10","Alejandro González Iñárritu","Drama","Brad Pitt","Cate Blanchett","Gael García Bernal","143 mins.","7.5"
"11","Brett Ratner","Action | Adventure | Sci-Fi | Thriller","Patrick Stewart","Hugh Jackman","Halle Berry","104 mins.","6.8"
"12","George Miller","Animation | Comedy | Family | Music","Warren Coleman","Elijah Wood","Brittany Murphy","108 mins.","6.5"
"13","Alfonso Cuarón","Drama | Sci-Fi | Thriller","Julianne Moore","Clive Owen","Chiwetel Ejiofor","109 mins.","7.9"
"14","Neil Burger","Drama | Mystery | Romance | Thriller","Edward Norton","Jessica Biel","Paul Giamatti","110 mins.","7.6"
"15","Justin Lin","Action | Crime | Drama | Thriller","Lucas Black","Zachery Ty Bryan","Shad Moss","104 mins.","6.0"
"16","Andy Fickman","Comedy | Romance","Amanda Bynes","Laura Ramsey","Channing Tatum","105 mins.","6.4"
"17","Gabriele Muccino","Biography | Drama","Will Smith","Thandie Newton","Jaden Smith","117 mins.","7.9"
"18","David Bowers","Animation | Adventure | Comedy | Family","Sam Fell","Hugh Jackman","Kate Winslet","85 mins.","6.7"
"19","Jessica Bendinger","Comedy | Drama | Sport","Missy Peregrym","Jeff Bridges","Vanessa Lengies","103 mins.","6.4"
"20","Betty Thomas","Comedy | Romance","Jesse Metcalfe","Ashanti","Arielle Kebbel","89 mins.","5.8"
"21","Larry Charles","Comedy","Sacha Baron Cohen","Ken Davitian","Luenell","84 mins.","7.3"
"22","Tom Tykwer","Crime | Drama | Fantasy","Ben Whishaw","Dustin Hoffman","Alan Rickman","147 mins.","7.5"
"23","Joe Carnahan","Action | Crime | Drama | Thriller","Jeremy Piven","Ryan Reynolds","Ray Liotta","109 mins.","6.7"
"24","Adam McKay","Action | Comedy | Sport","Will Ferrell","John C. Reilly","Sacha Baron Cohen","108 mins.","6.6"
"25","Sofia Coppola","Biography | Drama | History","Kirsten Dunst","Jason Schwartzman","Rip Torn","123 mins.","6.4"
"26","Frank Marshall","Adventure | Drama | Family","Paul Walker","Jason Biggs","Bruce Greenwood","120 mins.","7.3"
"27","Nick Cassavetes","Biography | Crime | Drama","Emile Hirsch","Justin Timberlake","Anton Yelchin","122 mins.","6.9"
"28","Mike Judge","Adventure | Comedy | Sci-Fi | Thriller","Luke Wilson","Maya Rudolph","Dax Shepard","84 mins.","6.5"
"29","Michael Lembeck","Adventure | Comedy | Family | Fantasy","Tim Allen","Martin Short","Elizabeth Mitchell","97 mins.","4.6"
"30","Christophe Gans","Horror | Mystery","Radha Mitchell","Laurie Holden","Sean Bean","125 mins.","6.6"
"31","Wolfgang Petersen","Action | Adventure | Drama | Thriller","Richard Dreyfuss","Kurt Russell","Emmy Rossum","98 mins.","5.6"
"32","Alexandre Aja","Horror | Thriller","Ted Levine","Kathleen Quinlan","Dan Byrd","107 mins.","6.4"
"33","Robert De Niro","Drama | History | Thriller","Matt Damon","Angelina Jolie","Robert De Niro","167 mins.","6.7"
"34","Stephen Frears","Biography | Drama","Helen Mirren","Michael Sheen","James Cromwell","103 mins.","7.4"
"35","Darren Aronofsky","Drama | Sci-Fi","Hugh Jackman","Rachel Weisz","Sean Patrick Thomas","96 mins.","7.3"
"36","Ericson Core","Biography | Drama | Sport","Mark Wahlberg","Greg Kinnear","Elizabeth Banks","105 mins.","7.1"
"37","Tony Scott","Action | Sci-Fi | Thriller","Denzel Washington","Paula Patton","Jim Caviezel","126 mins.","7.0"
"38","Renny Harlin","Action | Fantasy | Horror | Thriller","Steven Strait","Sebastian Stan","Toby Hemingway","97 mins.","5.3"
"39","Peyton Reed","Comedy | Drama | Romance","Jennifer Aniston","Vince Vaughn","Jon Favreau","106 mins.","5.8"
"40","Paul McGuigan","Crime | Drama | Mystery | Thriller","Josh Hartnett","Ben Kingsley","Morgan Freeman","110 mins.","7.8"
"41","Catherine Hardwicke","Drama | Family","Keisha Castle-Hughes","Shohreh Aghdashloo","Oscar Isaac","101 mins.","6.7"
"42","Tarsem Singh","Adventure | Drama | Fantasy","Lee Pace","Catinca Untaru","Justine Waddell","117 mins.","7.9"
"43","Steve Pink","Comedy","Justin Long","Jonah Hill","Blake Lively","93 mins.","6.5"
"44","David R. Ellis","Action | Thriller","Samuel L. Jackson","Julianna Margulies","Nathan Phillips","105 mins.","5.6"
"45","David Zucker","Comedy | Horror","Anna Faris","Regina Hall","Craig Bierko","83 mins.","5.1"
"46","Kevin Macdonald","Biography | Drama | History","James McAvoy","Forest Whitaker","Gillian Anderson","121 mins.","7.7"
"47","Jared Hess","Comedy | Family | Sport","Jack Black","Ana de la Reguera","Héctor Jiménez","92 mins.","5.7"
"48","Todd Field","Drama | Romance","Kate Winslet","Jennifer Connelly","Patrick Wilson","136 mins.","7.6"
"49","Bill Condon","Drama | Music | Musical","Beyoncé Knowles","Jamie Foxx","Eddie Murphy","130 mins.","6.5"
"50","Werner Herzog","Adventure | Biography | Drama | War","Christian Bale","Steve Zahn","Jeremy Davies","120 mins.","7.4"
"1","Spike Lee","Crime | Drama | Mystery | Thriller","Denzel Washington","Clive Owen","Jodie Foster","129 mins.","7.6"
"2","Ridley Scott","Comedy | Drama | Romance","Russell Crowe","Abbie Cornish","Albert Finney","117 mins.","6.9"
"3","Frank Coraci","Comedy | Drama | Fantasy | Romance","Adam Sandler","Kate Beckinsale","Christopher Walken","107 mins.","6.4"
"4","Edward Zwick","Adventure | Drama | Thriller","Leonardo DiCaprio","Djimon Hounsou","Jennifer Connelly","143 mins.","8.0"
"5","Shawn Levy","Action | Adventure | Comedy | Family | Fantasy","Ben Stiller","Carla Gugino","Ricky Gervais","108 mins.","6.4"
"6","Andrew Davis","Action | Adventure | Drama","Kevin Costner","Ashton Kutcher","Sela Ward","139 mins.","6.8"
"7","Stefen Fangmeier","Action | Adventure | Family | Fantasy","Ed Speleers","Sienna Guillory","Jeremy Irons","104 mins.","5.1"
"8","Anne Fletcher","Crime | Drama | Music | Romance","Channing Tatum","Jenna Dewan Tatum","Damaine Radcliff","104 mins.","6.5"
"9","Alejandro González Iñárritu","Drama","Brad Pitt","Cate Blanchett","Gael García Bernal","143 mins.","7.5"
"10","Brett Ratner","Action | Adventure | Sci-Fi | Thriller","Patrick Stewart","Hugh Jackman","Halle Berry","104 mins.","6.8"
"11","George Miller","Animation | Comedy | Family | Music","Warren Coleman","Elijah Wood","Brittany Murphy","108 mins.","6.5"
"12","Alfonso Cuarón","Drama | Sci-Fi | Thriller","Julianne Moore","Clive Owen","Chiwetel Ejiofor","109 mins.","7.9"
"13","Neil Burger","Drama | Mystery | Romance | Thriller","Edward Norton","Jessica Biel","Paul Giamatti","110 mins.","7.6"
"14","Justin Lin","Action | Crime | Drama | Thriller","Lucas Black","Zachery Ty Bryan","Shad Moss","104 mins.","6.0"
"15","Andy Fickman","Comedy | Romance","Amanda Bynes","Laura Ramsey","Channing Tatum","105 mins.","6.4"
"16","Gabriele Muccino","Biography | Drama","Will Smith","Thandie Newton","Jaden Smith","117 mins.","7.9"
"17","David Bowers","Animation | Adventure | Comedy | Family","Sam Fell","Hugh Jackman","Kate Winslet","85 mins.","6.7"
"18","Jessica Bendinger","Comedy | Drama | Sport","Missy Peregrym","Jeff Bridges","Vanessa Lengies","103 mins.","6.4"
"19","Betty Thomas","Comedy | Romance","Jesse Metcalfe","Ashanti","Arielle Kebbel","89 mins.","5.8"
"20","Larry Charles","Comedy","Sacha Baron Cohen","Ken Davitian","Luenell","84 mins.","7.3"
"21","Tom Tykwer","Crime | Drama | Fantasy","Ben Whishaw","Dustin Hoffman","Alan Rickman","147 mins.","7.5"
"22","Joe Carnahan","Action | Crime | Drama | Thriller","Jeremy Piven","Ryan Reynolds","Ray Liotta","109 mins.","6.7"
"23","Adam McKay","Action | Comedy | Sport","Will Ferrell","John C. Reilly","Sacha Baron Cohen","108 mins.","6.6"
"24","Sofia Coppola","Biography | Drama | History","Kirsten Dunst","Jason Schwartzman","Rip Torn","123 mins.","6.4"
"25","Frank Marshall","Adventure | Drama | Family","Paul Walker","Jason Biggs","Bruce Greenwood","120 mins.","7.3"
"26","Nick Cassavetes","Biography | Crime | Drama","Emile Hirsch","Justin Timberlake","Anton Yelchin","122 mins.","6.9"
"27","Mike Judge","Adventure | Comedy | Sci-Fi | Thriller","Luke Wilson","Maya Rudolph","Dax Shepard","84 mins.","6.5"
"28","Michael Lembeck","Adventure | Comedy | Family | Fantasy","Tim Allen","Martin Short","Elizabeth Mitchell","97 mins.","4.6"
"29","Christophe Gans","Horror | Mystery","Radha Mitchell","Laurie Holden","Sean Bean","125 mins.","6.6"
"30","Wolfgang Petersen","Action | Adventure | Drama | Thriller","Richard Dreyfuss","Kurt Russell","Emmy Rossum","98 mins.","5.6"
"31","Alexandre Aja","Horror | Thriller","Ted Levine","Kathleen Quinlan","Dan Byrd","107 mins.","6.4"
"32","Robert De Niro","Drama | History | Thriller","Matt Damon","Angelina Jolie","Robert De Niro","167 mins.","6.7"
"33","Stephen Frears","Biography | Drama","Helen Mirren","Michael Sheen","James Cromwell","103 mins.","7.4"
"34","Darren Aronofsky","Drama | Sci-Fi","Hugh Jackman","Rachel Weisz","Sean Patrick Thomas","96 mins.","7.3"
"35","Ericson Core","Biography | Drama | Sport","Mark Wahlberg","Greg Kinnear","Elizabeth Banks","105 mins.","7.1"
"36","Tony Scott","Action | Sci-Fi | Thriller","Denzel Washington","Paula Patton","Jim Caviezel","126 mins.","7.0"
"37","Renny Harlin","Action | Fantasy | Horror | Thriller","Steven Strait","Sebastian Stan","Toby Hemingway","97 mins.","5.3"
"38","Peyton Reed","Comedy | Drama | Romance","Jennifer Aniston","Vince Vaughn","Jon Favreau","106 mins.","5.8"
"39","Paul McGuigan","Crime | Drama | Mystery | Thriller","Josh Hartnett","Ben Kingsley","Morgan Freeman","110 mins.","7.8"
"40","Catherine Hardwicke","Drama | Family","Keisha Castle-Hughes","Shohreh Aghdashloo","Oscar Isaac","101 mins.","6.7"
"41","Tarsem Singh","Adventure | Drama | Fantasy","Lee Pace","Catinca Untaru","Justine Waddell","117 mins.","7.9"
"42","Steve Pink","Comedy","Justin Long","Jonah Hill","Blake Lively","93 mins.","6.5"
"43","David R. Ellis","Action | Thriller","Samuel L. Jackson","Julianna Margulies","Nathan Phillips","105 mins.","5.6"
"44","David Zucker","Comedy | Horror","Anna Faris","Regina Hall","Craig Bierko","83 mins.","5.1"
"45","Kevin Macdonald","Biography | Drama | History","James McAvoy","Forest Whitaker","Gillian Anderson","121 mins.","7.7"
"46","Jared Hess","Comedy | Family | Sport","Jack Black","Ana de la Reguera","Héctor Jiménez","92 mins.","5.7"
"47","Todd Field","Drama | Romance","Kate Winslet","Jennifer Connelly","Patrick Wilson","136 mins.","7.6"
"48","Bill Condon","Drama | Music | Musical","Beyoncé Knowles","Jamie Foxx","Eddie Murphy","130 mins.","6.5"
"49","Werner Herzog","Adventure | Biography | Drama | War","Christian Bale","Steve Zahn","Jeremy Davies","120 mins.","7.4"
"50","Brian De Palma","Crime | Drama | Mystery | Thriller","Josh Hartnett","Aaron Eckhart","Scarlett Johansson","121 mins.","5.6"
"1","Ridley Scott","Comedy | Drama | Romance","Russell Crowe","Abbie Cornish","Albert Finney","117 mins.","6.9"
"2","Frank Coraci","Comedy | Drama | Fantasy | Romance","Adam Sandler","Kate Beckinsale","Christopher Walken","107 mins.","6.4"
"3","Edward Zwick","Adventure | Drama | Thriller","Leonardo DiCaprio","Djimon Hounsou","Jennifer Connelly","143 mins.","8.0"
"4","Shawn Levy","Action | Adventure | Comedy | Family | Fantasy","Ben Stiller","Carla Gugino","Ricky Gervais","108 mins.","6.4"
"5","Andrew Davis","Action | Adventure | Drama","Kevin Costner","Ashton Kutcher","Sela Ward","139 mins.","6.8"
"6","Stefen Fangmeier","Action | Adventure | Family | Fantasy","Ed Speleers","Sienna Guillory","Jeremy Irons","104 mins.","5.1"
"7","Anne Fletcher","Crime | Drama | Music | Romance","Channing Tatum","Jenna Dewan Tatum","Damaine Radcliff","104 mins.","6.5"
"8","Alejandro González Iñárritu","Drama","Brad Pitt","Cate Blanchett","Gael García Bernal","143 mins.","7.5"
"9","Brett Ratner","Action | Adventure | Sci-Fi | Thriller","Patrick Stewart","Hugh Jackman","Halle Berry","104 mins.","6.8"
"10","George Miller","Animation | Comedy | Family | Music","Warren Coleman","Elijah Wood","Brittany Murphy","108 mins.","6.5"
"11","Alfonso Cuarón","Drama | Sci-Fi | Thriller","Julianne Moore","Clive Owen","Chiwetel Ejiofor","109 mins.","7.9"
"12","Neil Burger","Drama | Mystery | Romance | Thriller","Edward Norton","Jessica Biel","Paul Giamatti","110 mins.","7.6"
"13","Justin Lin","Action | Crime | Drama | Thriller","Lucas Black","Zachery Ty Bryan","Shad Moss","104 mins.","6.0"
"14","Andy Fickman","Comedy | Romance","Amanda Bynes","Laura Ramsey","Channing Tatum","105 mins.","6.4"
"15","Gabriele Muccino","Biography | Drama","Will Smith","Thandie Newton","Jaden Smith","117 mins.","7.9"
"16","David Bowers","Animation | Adventure | Comedy | Family","Sam Fell","Hugh Jackman","Kate Winslet","85 mins.","6.7"
"17","Jessica Bendinger","Comedy | Drama | Sport","Missy Peregrym","Jeff Bridges","Vanessa Lengies","103 mins.","6.4"
"18","Betty Thomas","Comedy | Romance","Jesse Metcalfe","Ashanti","Arielle Kebbel","89 mins.","5.8"
"19","Larry Charles","Comedy","Sacha Baron Cohen","Ken Davitian","Luenell","84 mins.","7.3"
"20","Tom Tykwer","Crime | Drama | Fantasy","Ben Whishaw","Dustin Hoffman","Alan Rickman","147 mins.","7.5"
"21","Joe Carnahan","Action | Crime | Drama | Thriller","Jeremy Piven","Ryan Reynolds","Ray Liotta","109 mins.","6.7"
"22","Adam McKay","Action | Comedy | Sport","Will Ferrell","John C. Reilly","Sacha Baron Cohen","108 mins.","6.6"
"23","Sofia Coppola","Biography | Drama | History","Kirsten Dunst","Jason Schwartzman","Rip Torn","123 mins.","6.4"
"24","Frank Marshall","Adventure | Drama | Family","Paul Walker","Jason Biggs","Bruce Greenwood","120 mins.","7.3"
"25","Nick Cassavetes","Biography | Crime | Drama","Emile Hirsch","Justin Timberlake","Anton Yelchin","122 mins.","6.9"
